Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
149,2025-10-06 21:33:57,3.352087408647897e-05,9.403290703682226e-07,1.2046624134232076e-05,1.5316450694793575e-06,2.760923048983344e-05,4.39265812279039e-06
150,2025-10-06 21:34:48,3.688167275495147e-05,1.078951966538741e-06,1.3707389456829588e-05,1.5404937584309311e-06,3.238151148154955e-05,6.104917361836317e-06
151,2025-10-06 21:35:39,4.2786790540372266e-05,1.4363870564052896e-06,1.4005694089380682e-05,1.7250418767951226e-06,3.772296906068284e-05,7.978481270573184e-06
152,2025-10-06 21:36:29,3.0720059395639154e-05,1.2150650427682011e-06,9.188981730634538e-06,6.434616770729283e-07,2.758942050840041e-05,3.733877518954349e-06
153,2025-10-06 21:37:21,2.9781740139345203e-05,1.2630554228153828e-06,1.1403469883486396e-05,1.400946488736449e-06,2.615239290304494e-05,4.020708083474832e-06
154,2025-10-06 21:38:12,3.8373586803031046e-05,1.2581349236509614e-06,1.349897860603022e-05,1.3945874023668495e-06,3.27918151981077e-05,6.101456363834954e-06
155,2025-10-06 21:39:03,4.667143128478379e-05,1.336935692444742e-06,1.832586491845589e-05,2.115511406381674e-06,4.379967738721291e-05,1.3161313774666e-05
156,2025-10-06 21:39:54,4.656606741804126e-05,1.4602060877674372e-06,1.845970044356271e-05,2.0128110645891008e-06,4.083638947816048e-05,1.0269126755457196e-05
157,2025-10-06 21:40:45,4.513577736831032e-05,1.2694156819393694e-06,1.8438284939303884e-05,1.9643385959049737e-06,3.6987344506522746e-05,8.785571433789327e-06
158,2025-10-06 21:41:36,4.625132318469838e-05,1.3614239350367251e-06,1.7736602291762438e-05,1.8333287629793147e-06,3.971003750113944e-05,9.782208743948722e-06
159,2025-10-06 21:42:27,4.4726706640796365e-05,1.087734471503535e-06,2.001108006588481e-05,2.361014724833813e-06,5.174755154846444e-05,1.612606160151263e-05
160,2025-10-06 21:43:18,4.745740842060364e-05,1.3927822179564908e-06,1.8983730692756492e-05,2.0539366122298417e-06,3.76967839301745e-05,9.611320942970418e-06
161,2025-10-06 21:44:08,4.826565256577098e-05,1.1453648570357276e-06,1.966427450827979e-05,2.273075453240185e-06,3.968733868253693e-05,1.0642341942553422e-05
162,2025-10-06 21:44:59,4.218864591831739e-05,1.0936791289353024e-06,1.621744755331278e-05,1.7212763067138022e-06,3.524797722365136e-05,7.3960343199992605e-06
163,2025-10-06 21:45:50,3.405551730062406e-05,9.895395279180668e-07,1.2666895281343573e-05,1.3839219925587012e-06,2.7812410341665483e-05,4.923422776600609e-06
164,2025-10-06 21:46:41,4.139490279619906e-05,1.1316657436810975e-06,1.4014738156875596e-05,1.56617565920554e-06,4.024639719002465e-05,9.523168634657452e-06
