Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
134,2025-10-03 18:54:58,3.452722028041144e-05,8.561254756859145e-07,1.2022735629724224e-05,1.5696460972042188e-06,3.80712599472588e-05,7.578103851973597e-06
135,2025-10-03 18:55:45,3.392511152955357e-05,9.057552243990066e-07,1.3425598687888396e-05,9.931395290202254e-07,4.047447267696569e-05,8.194541639139837e-06
136,2025-10-03 18:56:33,2.926647226453305e-05,9.04792223711211e-07,1.1905718917182284e-05,8.829465112141246e-07,4.059583994631133e-05,8.299196171647358e-06
137,2025-10-03 18:57:20,3.452021615868439e-05,9.696542158699313e-07,1.221466385170622e-05,7.670650895178044e-07,3.48999877666234e-05,5.8797200797456375e-06
138,2025-10-03 18:58:10,3.1391770867639224e-05,9.435530580780916e-07,1.1386489932929678e-05,8.725894040056956e-07,3.4109334002385694e-05,6.412224066682405e-06
139,2025-10-03 18:58:58,2.9940229258507145e-05,9.116032404327512e-07,1.0258777667360164e-05,7.388829939650947e-07,3.818518600096077e-05,6.816806336059679e-06
140,2025-10-03 18:59:45,3.3247676049841246e-05,8.4023176579251e-07,1.1983373080504124e-05,7.658436840329535e-07,4.100498781212103e-05,9.693398014587834e-06
141,2025-10-03 19:00:33,3.2651589355392474e-05,9.533540017841192e-07,1.1990869997147158e-05,8.262356312862302e-07,3.90660574434154e-05,8.263547891300263e-06
142,2025-10-03 19:01:20,3.12356199541064e-05,1.1649938566548236e-06,1.1051692974550775e-05,8.620790845902802e-07,4.013371255662257e-05,8.30275753883319e-06
143,2025-10-03 19:02:08,3.083171391504713e-05,1.1412272948215126e-06,8.795234039959965e-06,1.1089277787943537e-06,3.317273623593131e-05,5.191871140073926e-06
144,2025-10-03 19:02:57,2.449074692956188e-05,9.093813517695636e-07,1.0564993945694212e-05,8.454400679911277e-07,3.467985950278418e-05,4.529441029417951e-06
145,2025-10-03 19:03:44,3.153261873234392e-05,8.337709706039796e-07,8.8380746037231e-06,1.129537794931732e-06,4.2270946137401566e-05,9.328220098905204e-06
146,2025-10-03 19:04:32,2.7847408596182177e-05,7.989501611201108e-07,8.949250108303275e-06,8.334767350576199e-07,3.596740516176311e-05,5.680454773077365e-06
147,2025-10-03 19:05:20,3.2236336530599985e-05,9.10219604845416e-07,1.2346685460018492e-05,9.655059038024318e-07,3.551252655475956e-05,6.477813392159188e-06
148,2025-10-03 19:06:07,3.0219598493808064e-05,8.759177615565032e-07,1.1785664374874829e-05,8.548841223207535e-07,4.089456836342542e-05,8.108139927786605e-06
149,2025-10-03 19:06:57,3.4359944193651515e-05,1.045905166297737e-06,1.1509149897337425e-05,1.1892606552378889e-06,3.915530204601225e-05,8.875656556084016e-06
150,2025-10-03 19:07:44,2.8650660309992304e-05,9.864409392501538e-07,9.093083539690738e-06,6.672471651870661e-07,3.601260755736746e-05,5.726208703813093e-06
151,2025-10-03 19:08:32,2.941438591408385e-05,1.0370600407604148e-06,9.561599964902356e-06,7.182852781235267e-07,3.2459726870159855e-05,5.279459062476492e-06
152,2025-10-03 19:09:20,3.43654836549856e-05,1.0970188569068678e-06,1.2372481573708072e-05,8.528597800221671e-07,3.539777734928862e-05,5.844730910701111e-06
153,2025-10-03 19:10:08,3.138462800955644e-05,1.131598534205551e-06,9.68139347135022e-06,7.516213779154311e-07,3.55628329651303e-05,6.385065241008992e-06
154,2025-10-03 19:10:56,2.6031545858007377e-05,7.053865568058509e-07,7.957904214261902e-06,1.1205000495706897e-06,3.416360467345392e-05,4.8266823237637216e-06
155,2025-10-03 19:11:44,3.581713769995609e-05,8.836121874877322e-07,1.162624268524759e-05,6.676655193924566e-07,3.39728890708102e-05,6.181844066427974e-06
156,2025-10-03 19:12:31,3.8361042364654097e-05,9.906457579961471e-07,1.067263029352894e-05,1.006612225043305e-06,4.141797334544784e-05,8.48985005474033e-06
157,2025-10-03 19:13:20,3.1497651789669234e-05,1.1515015501278658e-06,1.063712337279199e-05,8.750777749214011e-07,3.627749258972024e-05,6.342713752298779e-06
158,2025-10-03 19:14:08,3.473639882245472e-05,1.4096197426597415e-06,9.212807657199562e-06,6.969988146978406e-07,3.463058444985734e-05,6.344865634800814e-06
159,2025-10-03 19:14:55,2.506486931563856e-05,1.031837018348478e-06,7.941753068063662e-06,5.486463630987605e-07,2.9381646803994244e-05,3.623613370345221e-06
